"@timestamp","_id","_index","_score","_tier","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","cloud.account.id","cloud.account.name","cloud.availability_zone","cloud.image.id","cloud.instance.id","cloud.machine.type","cloud.provider","cloud.region","cloud.service.name","container.id","container.image.name","container.runtime","ecs.version","event.ingested","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","kubernetes.container.name","kubernetes.labels.app","kubernetes.labels.app_kubernetes_io/component","kubernetes.labels.app_kubernetes_io/instance","kubernetes.labels.app_kubernetes_io/name","kubernetes.labels.app_kubernetes_io/part-of","kubernetes.labels.app_kubernetes_io/version","kubernetes.labels.autoscaling-enabled","kubernetes.labels.config-version","kubernetes.labels.department","kubernetes.labels.helm_sh/chart","kubernetes.labels.maxReplicas","kubernetes.labels.owner","kubernetes.labels.pod-template-hash","kubernetes.labels.team","kubernetes.namespace","kubernetes.namespace_labels.kubernetes_io/metadata_name","kubernetes.namespace_uid","kubernetes.node.hostname","kubernetes.node.labels.beta_kubernetes_io/arch","kubernetes.node.labels.beta_kubernetes_io/instance-type","kubernetes.node.labels.beta_kubernetes_io/os","kubernetes.node.labels.failure-domain_beta_kubernetes_io/region","kubernetes.node.labels.failure-domain_beta_kubernetes_io/zone","kubernetes.node.labels.k8s_io/cloud-provider-aws","kubernetes.node.labels.karpenter_k8s_aws/ec2nodeclass","kubernetes.node.labels.karpenter_k8s_aws/instance-capability-flex","kubernetes.node.labels.karpenter_k8s_aws/instance-category","kubernetes.node.labels.karpenter_k8s_aws/instance-cpu","kubernetes.node.labels.karpenter_k8s_aws/instance-cpu-manufacturer","kubernetes.node.labels.karpenter_k8s_aws/instance-cpu-sustained-clock-speed-mhz","kubernetes.node.labels.karpenter_k8s_aws/instance-ebs-bandwidth","kubernetes.node.labels.karpenter_k8s_aws/instance-encryption-in-transit-supported","kubernetes.node.labels.karpenter_k8s_aws/instance-family","kubernetes.node.labels.karpenter_k8s_aws/instance-generation","kubernetes.node.labels.karpenter_k8s_aws/instance-hypervisor","kubernetes.node.labels.karpenter_k8s_aws/instance-memory","kubernetes.node.labels.karpenter_k8s_aws/instance-network-bandwidth","kubernetes.node.labels.karpenter_k8s_aws/instance-size","kubernetes.node.labels.karpenter_k8s_aws/instance-tenancy","kubernetes.node.labels.karpenter_sh/capacity-type","kubernetes.node.labels.karpenter_sh/do-not-sync-taints","kubernetes.node.labels.karpenter_sh/initialized","kubernetes.node.labels.karpenter_sh/nodepool","kubernetes.node.labels.karpenter_sh/registered","kubernetes.node.labels.kubernetes_io/arch","kubernetes.node.labels.kubernetes_io/hostname","kubernetes.node.labels.kubernetes_io/os","kubernetes.node.labels.node_kubernetes_io/exclude-from-external-load-balancers","kubernetes.node.labels.node_kubernetes_io/instance-type","kubernetes.node.labels.node_kubernetes_io/lifecycle","kubernetes.node.labels.topology_k8s_aws/zone-id","kubernetes.node.labels.topology_kubernetes_io/region","kubernetes.node.labels.topology_kubernetes_io/zone","kubernetes.node.name","kubernetes.node.uid","kubernetes.pod.ip","kubernetes.pod.name","kubernetes.pod.uid","kubernetes.replicaset.name","labels.client_code","labels.fix_cert_expiring_cert_within_3_months","labels.fix_event_handler_type","labels.fix_irregular_disconnect","labels.fix_logon_success","labels.fix_msg_type","labels.fix_rejected_message","labels.fix_session_reset","labels.fix_sessionid","labels.lag_in_seconds","log.file.path","log.level","log.logger","log.offset",message,"process.name","process.name.text","process.pid","process.thread.id","service.environment","service.name","service.type","service.version",stream,"trace.id"
"Jul 6, 2026 @ 15:06:31.731","Dt_TOJ8Bw4IAgUG8RLMp","prod:.ds-filebeat-8.19.5-mt-tst-2026.07.06-000196","-","-","50af1f96-adf0-47c2-9307-214da450a12a","ip-10-105-2-123.us-east-2.compute.internal","817254c7-cf60-4364-95f4-0e7898aaa3ee","ip-10-105-2-123.us-east-2.compute.internal",filebeat,"8.19.5",818366959089,"hedgeserv-app-tst","us-east-2a","ami-07893212e83a35c05","i-0f4761bcfaf56eb4d","m6a.2xlarge",aws,"us-east-2",EC2,8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50,"469620122115.dkr.ecr.us-east-2.amazonaws.com/core-shd-ci-us-east-2-ecr-hs-caviar-microservices:1.323.0",containerd,"8.0.0","Jul 6, 2026 @ 15:06:37.481","x86_64",false,"ip-10-105-2-123.us-east-2.compute.internal",ac881b8e16c04e22a7b41e2936722995,"10.105.2.123, fe80::e:2fff:fe47:65df, 169.254.20.25, 172.20.0.10, fe80::ecee:eeff:feee:eeee, 192.168.155.128, fe80::642e:fcff:fea9:9f9e, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","02-0E-2F-47-65-DF, 66-2E-FC-A9-9F-9E, 7E-3A-B8-F1-18-89, EE-EE-EE-EE-EE-EE","ip-10-105-2-123.us-east-2.compute.internal",noble,debian,"6.12.79-101.147.amzn2023.x86_64",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",container,"fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","1.323.0",true,"1.4835.1",dev,"hs-caviar-microservices-1.323.0",3,caviar,b8966fdcc,caviar,"hs-caviar-microservices","hs-caviar-microservices","75238720-fabf-4ddf-ae0b-4213c20f7875","ip-10-105-2-123.us-east-2.compute.internal",amd64,"m6a.2xlarge",linux,"us-east-2","us-east-2a",01896d79b5a69ed65c4248a0423da7cd,"karpenter-ec2-nodesrupt-nodeclass",false,m,8,amd,3600,10000,true,m6a,6,nitro,32768,3125,2xlarge,default,"on-demand",true,true,"nodisruption-node-pool",true,amd64,"ip-10-105-2-123.us-east-2.compute.internal",linux,karpenter,"m6a.2xlarge","ondemand_no_descheduler","use2-az1","us-east-2","us-east-2a","ip-10-105-2-123.us-east-2.compute.internal","eb7c320c-b44c-424c-8b00-474e93d7518a","192.168.155.180","fixgw-tstvprod-b8966fdcc-fxrf4","4f86caae-fa85-4dee-a890-b960671a54ec","fixgw-tstvprod-b8966fdcc",tstvprod,"N//A",FromAdmin,"N//A","N//A",0,"N//A","N//A","FIX.4.2:DMCP_EMSX_PROD->BLP_EMSX_PROD",5,"/var/log/containers/fixgw-tstvprod-b8966fdcc-fxrf4_hs-caviar-microservices_fixgw-tstvprod-8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50.log",INFO,"fixgateway.Service.FixGatewayQFService","2,631,192","[FromAdmin][SessionID: FIX.4.2:DMCP_EMSX_PROD->BLP_EMSX_PROD] 8=FIX.4.29=006935=034=181649=BLP_EMSX_PROD52=20260706-19:06:3156=DMCP_EMSX_PROD10=119 ",dotnet,dotnet,1,3,tst,"CAVIAR FIX Gateway",caviar,"1.0.0.0",stdout,3a775718c03887dc45a234ec8ab29751
"Jul 6, 2026 @ 15:06:31.729","Dd_TOJ8Bw4IAgUG8RLMp","prod:.ds-filebeat-8.19.5-mt-tst-2026.07.06-000196","-","-","50af1f96-adf0-47c2-9307-214da450a12a","ip-10-105-2-123.us-east-2.compute.internal","817254c7-cf60-4364-95f4-0e7898aaa3ee","ip-10-105-2-123.us-east-2.compute.internal",filebeat,"8.19.5",818366959089,"hedgeserv-app-tst","us-east-2a","ami-07893212e83a35c05","i-0f4761bcfaf56eb4d","m6a.2xlarge",aws,"us-east-2",EC2,8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50,"469620122115.dkr.ecr.us-east-2.amazonaws.com/core-shd-ci-us-east-2-ecr-hs-caviar-microservices:1.323.0",containerd,"8.0.0","Jul 6, 2026 @ 15:06:37.481","x86_64",false,"ip-10-105-2-123.us-east-2.compute.internal",ac881b8e16c04e22a7b41e2936722995,"10.105.2.123, fe80::e:2fff:fe47:65df, 169.254.20.25, 172.20.0.10, fe80::ecee:eeff:feee:eeee, 192.168.155.128, fe80::642e:fcff:fea9:9f9e, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","02-0E-2F-47-65-DF, 66-2E-FC-A9-9F-9E, 7E-3A-B8-F1-18-89, EE-EE-EE-EE-EE-EE","ip-10-105-2-123.us-east-2.compute.internal",noble,debian,"6.12.79-101.147.amzn2023.x86_64",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",container,"fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","1.323.0",true,"1.4835.1",dev,"hs-caviar-microservices-1.323.0",3,caviar,b8966fdcc,caviar,"hs-caviar-microservices","hs-caviar-microservices","75238720-fabf-4ddf-ae0b-4213c20f7875","ip-10-105-2-123.us-east-2.compute.internal",amd64,"m6a.2xlarge",linux,"us-east-2","us-east-2a",01896d79b5a69ed65c4248a0423da7cd,"karpenter-ec2-nodesrupt-nodeclass",false,m,8,amd,3600,10000,true,m6a,6,nitro,32768,3125,2xlarge,default,"on-demand",true,true,"nodisruption-node-pool",true,amd64,"ip-10-105-2-123.us-east-2.compute.internal",linux,karpenter,"m6a.2xlarge","ondemand_no_descheduler","use2-az1","us-east-2","us-east-2a","ip-10-105-2-123.us-east-2.compute.internal","eb7c320c-b44c-424c-8b00-474e93d7518a","192.168.155.180","fixgw-tstvprod-b8966fdcc-fxrf4","4f86caae-fa85-4dee-a890-b960671a54ec","fixgw-tstvprod-b8966fdcc",tstvprod,"N//A",OnIncomingRaw,"N//A","N//A","N//A","N//A","N//A","FIX.4.2:DMCP_EMSX_PROD->BLP_EMSX_PROD",5,"/var/log/containers/fixgw-tstvprod-b8966fdcc-fxrf4_hs-caviar-microservices_fixgw-tstvprod-8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50.log",INFO,"fixgateway.FixLogger.QuickFixEngineLogger","2,630,301","[INCOMING][SessionID: FIX.4.2:DMCP_EMSX_PROD->BLP_EMSX_PROD] 8=FIX.4.29=006935=049=BLP_EMSX_PROD56=DMCP_EMSX_PROD34=181652=20260706-19:06:3110=119",dotnet,dotnet,1,3,tst,"CAVIAR FIX Gateway",caviar,"1.0.0.0",stdout,e3d1e7457d66599f8beabebe546276b9
"Jul 6, 2026 @ 15:06:24.740",RXnTOJ8BgMo6nCHELHkx,"prod:.ds-filebeat-8.19.5-mt-tst-2026.07.06-000196","-","-","50af1f96-adf0-47c2-9307-214da450a12a","ip-10-105-2-123.us-east-2.compute.internal","817254c7-cf60-4364-95f4-0e7898aaa3ee","ip-10-105-2-123.us-east-2.compute.internal",filebeat,"8.19.5",818366959089,"hedgeserv-app-tst","us-east-2a","ami-07893212e83a35c05","i-0f4761bcfaf56eb4d","m6a.2xlarge",aws,"us-east-2",EC2,8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50,"469620122115.dkr.ecr.us-east-2.amazonaws.com/core-shd-ci-us-east-2-ecr-hs-caviar-microservices:1.323.0",containerd,"8.0.0","Jul 6, 2026 @ 15:06:31.344","x86_64",false,"ip-10-105-2-123.us-east-2.compute.internal",ac881b8e16c04e22a7b41e2936722995,"10.105.2.123, fe80::e:2fff:fe47:65df, 169.254.20.25, 172.20.0.10, fe80::ecee:eeff:feee:eeee, 192.168.155.128, fe80::642e:fcff:fea9:9f9e, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","02-0E-2F-47-65-DF, 66-2E-FC-A9-9F-9E, 7E-3A-B8-F1-18-89, EE-EE-EE-EE-EE-EE","ip-10-105-2-123.us-east-2.compute.internal",noble,debian,"6.12.79-101.147.amzn2023.x86_64",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",container,"fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","1.323.0",true,"1.4835.1",dev,"hs-caviar-microservices-1.323.0",3,caviar,b8966fdcc,caviar,"hs-caviar-microservices","hs-caviar-microservices","75238720-fabf-4ddf-ae0b-4213c20f7875","ip-10-105-2-123.us-east-2.compute.internal",amd64,"m6a.2xlarge",linux,"us-east-2","us-east-2a",01896d79b5a69ed65c4248a0423da7cd,"karpenter-ec2-nodesrupt-nodeclass",false,m,8,amd,3600,10000,true,m6a,6,nitro,32768,3125,2xlarge,default,"on-demand",true,true,"nodisruption-node-pool",true,amd64,"ip-10-105-2-123.us-east-2.compute.internal",linux,karpenter,"m6a.2xlarge","ondemand_no_descheduler","use2-az1","us-east-2","us-east-2a","ip-10-105-2-123.us-east-2.compute.internal","eb7c320c-b44c-424c-8b00-474e93d7518a","192.168.155.180","fixgw-tstvprod-b8966fdcc-fxrf4","4f86caae-fa85-4dee-a890-b960671a54ec","fixgw-tstvprod-b8966fdcc",tstvprod,"N//A",OnOutgoingRaw,"N//A","N//A","N//A","N//A","N//A","FIX.4.2:DMCP_EMSX_PROD->BLP_EMSX_PROD",6,"/var/log/containers/fixgw-tstvprod-b8966fdcc-fxrf4_hs-caviar-microservices_fixgw-tstvprod-8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50.log",INFO,"fixgateway.FixLogger.QuickFixEngineLogger","2,629,408","[OUTGOING][SessionID: FIX.4.2:DMCP_EMSX_PROD->BLP_EMSX_PROD] 8=FIX.4.29=7335=034=176649=DMCP_EMSX_PROD52=20260706-19:06:24.73856=BLP_EMSX_PROD10=232",dotnet,dotnet,1,3,tst,"CAVIAR FIX Gateway",caviar,"1.0.0.0",stdout,9b1368e6870cd7a0f0e0f26d6e2e6f36
"Jul 6, 2026 @ 15:06:24.738",Q3nTOJ8BgMo6nCHELHkx,"prod:.ds-filebeat-8.19.5-mt-tst-2026.07.06-000196","-","-","50af1f96-adf0-47c2-9307-214da450a12a","ip-10-105-2-123.us-east-2.compute.internal","817254c7-cf60-4364-95f4-0e7898aaa3ee","ip-10-105-2-123.us-east-2.compute.internal",filebeat,"8.19.5",818366959089,"hedgeserv-app-tst","us-east-2a","ami-07893212e83a35c05","i-0f4761bcfaf56eb4d","m6a.2xlarge",aws,"us-east-2",EC2,8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50,"469620122115.dkr.ecr.us-east-2.amazonaws.com/core-shd-ci-us-east-2-ecr-hs-caviar-microservices:1.323.0",containerd,"8.0.0","Jul 6, 2026 @ 15:06:31.344","x86_64",false,"ip-10-105-2-123.us-east-2.compute.internal",ac881b8e16c04e22a7b41e2936722995,"10.105.2.123, fe80::e:2fff:fe47:65df, 169.254.20.25, 172.20.0.10, fe80::ecee:eeff:feee:eeee, 192.168.155.128, fe80::642e:fcff:fea9:9f9e, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","02-0E-2F-47-65-DF, 66-2E-FC-A9-9F-9E, 7E-3A-B8-F1-18-89, EE-EE-EE-EE-EE-EE","ip-10-105-2-123.us-east-2.compute.internal",noble,debian,"6.12.79-101.147.amzn2023.x86_64",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",container,"fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","1.323.0",true,"1.4835.1",dev,"hs-caviar-microservices-1.323.0",3,caviar,b8966fdcc,caviar,"hs-caviar-microservices","hs-caviar-microservices","75238720-fabf-4ddf-ae0b-4213c20f7875","ip-10-105-2-123.us-east-2.compute.internal",amd64,"m6a.2xlarge",linux,"us-east-2","us-east-2a",01896d79b5a69ed65c4248a0423da7cd,"karpenter-ec2-nodesrupt-nodeclass",false,m,8,amd,3600,10000,true,m6a,6,nitro,32768,3125,2xlarge,default,"on-demand",true,true,"nodisruption-node-pool",true,amd64,"ip-10-105-2-123.us-east-2.compute.internal",linux,karpenter,"m6a.2xlarge","ondemand_no_descheduler","use2-az1","us-east-2","us-east-2a","ip-10-105-2-123.us-east-2.compute.internal","eb7c320c-b44c-424c-8b00-474e93d7518a","192.168.155.180","fixgw-tstvprod-b8966fdcc-fxrf4","4f86caae-fa85-4dee-a890-b960671a54ec","fixgw-tstvprod-b8966fdcc",tstvprod,"N//A",ToAdmin,"N//A","N//A",0,"N//A","N//A","FIX.4.2:DMCP_EMSX_PROD->BLP_EMSX_PROD",6,"/var/log/containers/fixgw-tstvprod-b8966fdcc-fxrf4_hs-caviar-microservices_fixgw-tstvprod-8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50.log",INFO,"fixgateway.Service.FixGatewayQFService","2,628,550","[ToAdmin][SessionID: FIX.4.2:DMCP_EMSX_PROD->BLP_EMSX_PROD] 8=FIX.4.235=034=176649=DMCP_EMSX_PROD52=20260706-19:06:24.73856=BLP_EMSX_PROD",dotnet,dotnet,1,3,tst,"CAVIAR FIX Gateway",caviar,"1.0.0.0",stdout,4f434b235362d29c0107b517fe1e366f
"Jul 6, 2026 @ 15:06:22.306",QXnTOJ8BgMo6nCHELHkx,"prod:.ds-filebeat-8.19.5-mt-tst-2026.07.06-000196","-","-","50af1f96-adf0-47c2-9307-214da450a12a","ip-10-105-2-123.us-east-2.compute.internal","817254c7-cf60-4364-95f4-0e7898aaa3ee","ip-10-105-2-123.us-east-2.compute.internal",filebeat,"8.19.5",818366959089,"hedgeserv-app-tst","us-east-2a","ami-07893212e83a35c05","i-0f4761bcfaf56eb4d","m6a.2xlarge",aws,"us-east-2",EC2,8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50,"469620122115.dkr.ecr.us-east-2.amazonaws.com/core-shd-ci-us-east-2-ecr-hs-caviar-microservices:1.323.0",containerd,"8.0.0","Jul 6, 2026 @ 15:06:31.344","x86_64",false,"ip-10-105-2-123.us-east-2.compute.internal",ac881b8e16c04e22a7b41e2936722995,"10.105.2.123, fe80::e:2fff:fe47:65df, 169.254.20.25, 172.20.0.10, fe80::ecee:eeff:feee:eeee, 192.168.155.128, fe80::642e:fcff:fea9:9f9e, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","02-0E-2F-47-65-DF, 66-2E-FC-A9-9F-9E, 7E-3A-B8-F1-18-89, EE-EE-EE-EE-EE-EE","ip-10-105-2-123.us-east-2.compute.internal",noble,debian,"6.12.79-101.147.amzn2023.x86_64",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",container,"fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","1.323.0",true,"1.4835.1",dev,"hs-caviar-microservices-1.323.0",3,caviar,b8966fdcc,caviar,"hs-caviar-microservices","hs-caviar-microservices","75238720-fabf-4ddf-ae0b-4213c20f7875","ip-10-105-2-123.us-east-2.compute.internal",amd64,"m6a.2xlarge",linux,"us-east-2","us-east-2a",01896d79b5a69ed65c4248a0423da7cd,"karpenter-ec2-nodesrupt-nodeclass",false,m,8,amd,3600,10000,true,m6a,6,nitro,32768,3125,2xlarge,default,"on-demand",true,true,"nodisruption-node-pool",true,amd64,"ip-10-105-2-123.us-east-2.compute.internal",linux,karpenter,"m6a.2xlarge","ondemand_no_descheduler","use2-az1","us-east-2","us-east-2a","ip-10-105-2-123.us-east-2.compute.internal","eb7c320c-b44c-424c-8b00-474e93d7518a","192.168.155.180","fixgw-tstvprod-b8966fdcc-fxrf4","4f86caae-fa85-4dee-a890-b960671a54ec","fixgw-tstvprod-b8966fdcc",tstvprod,"N//A",OnOutgoingRaw,"N//A","N//A","N//A","N//A","N//A","FIX.4.4:UATHSDMCP->UATADROITDMCP",9,"/var/log/containers/fixgw-tstvprod-b8966fdcc-fxrf4_hs-caviar-microservices_fixgw-tstvprod-8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50.log",INFO,"fixgateway.FixLogger.QuickFixEngineLogger","2,627,671","[OUTGOING][SessionID: FIX.4.4:UATHSDMCP->UATADROITDMCP] 8=FIX.4.49=6835=034=191949=UATHSDMCP52=20260706-19:06:22.30356=UATADROITDMCP10=248",dotnet,dotnet,1,39,tst,"CAVIAR FIX Gateway",caviar,"1.0.0.0",stdout,0d26d05ff5998a0b4bf9fe19bdb5ce31
"Jul 6, 2026 @ 15:06:22.303",P3nTOJ8BgMo6nCHELHkx,"prod:.ds-filebeat-8.19.5-mt-tst-2026.07.06-000196","-","-","50af1f96-adf0-47c2-9307-214da450a12a","ip-10-105-2-123.us-east-2.compute.internal","817254c7-cf60-4364-95f4-0e7898aaa3ee","ip-10-105-2-123.us-east-2.compute.internal",filebeat,"8.19.5",818366959089,"hedgeserv-app-tst","us-east-2a","ami-07893212e83a35c05","i-0f4761bcfaf56eb4d","m6a.2xlarge",aws,"us-east-2",EC2,8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50,"469620122115.dkr.ecr.us-east-2.amazonaws.com/core-shd-ci-us-east-2-ecr-hs-caviar-microservices:1.323.0",containerd,"8.0.0","Jul 6, 2026 @ 15:06:31.344","x86_64",false,"ip-10-105-2-123.us-east-2.compute.internal",ac881b8e16c04e22a7b41e2936722995,"10.105.2.123, fe80::e:2fff:fe47:65df, 169.254.20.25, 172.20.0.10, fe80::ecee:eeff:feee:eeee, 192.168.155.128, fe80::642e:fcff:fea9:9f9e, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","02-0E-2F-47-65-DF, 66-2E-FC-A9-9F-9E, 7E-3A-B8-F1-18-89, EE-EE-EE-EE-EE-EE","ip-10-105-2-123.us-east-2.compute.internal",noble,debian,"6.12.79-101.147.amzn2023.x86_64",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",container,"fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","1.323.0",true,"1.4835.1",dev,"hs-caviar-microservices-1.323.0",3,caviar,b8966fdcc,caviar,"hs-caviar-microservices","hs-caviar-microservices","75238720-fabf-4ddf-ae0b-4213c20f7875","ip-10-105-2-123.us-east-2.compute.internal",amd64,"m6a.2xlarge",linux,"us-east-2","us-east-2a",01896d79b5a69ed65c4248a0423da7cd,"karpenter-ec2-nodesrupt-nodeclass",false,m,8,amd,3600,10000,true,m6a,6,nitro,32768,3125,2xlarge,default,"on-demand",true,true,"nodisruption-node-pool",true,amd64,"ip-10-105-2-123.us-east-2.compute.internal",linux,karpenter,"m6a.2xlarge","ondemand_no_descheduler","use2-az1","us-east-2","us-east-2a","ip-10-105-2-123.us-east-2.compute.internal","eb7c320c-b44c-424c-8b00-474e93d7518a","192.168.155.180","fixgw-tstvprod-b8966fdcc-fxrf4","4f86caae-fa85-4dee-a890-b960671a54ec","fixgw-tstvprod-b8966fdcc",tstvprod,"N//A",ToAdmin,"N//A","N//A",0,"N//A","N//A","FIX.4.4:UATHSDMCP->UATADROITDMCP",9,"/var/log/containers/fixgw-tstvprod-b8966fdcc-fxrf4_hs-caviar-microservices_fixgw-tstvprod-8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50.log",INFO,"fixgateway.Service.FixGatewayQFService","2,626,827","[ToAdmin][SessionID: FIX.4.4:UATHSDMCP->UATADROITDMCP] 8=FIX.4.435=034=191949=UATHSDMCP52=20260706-19:06:22.30356=UATADROITDMCP",dotnet,dotnet,1,39,tst,"CAVIAR FIX Gateway",caviar,"1.0.0.0",stdout,ac94a6b700534e2df151e32e5c93d65d
"Jul 6, 2026 @ 15:06:22.300",PXnTOJ8BgMo6nCHELHkx,"prod:.ds-filebeat-8.19.5-mt-tst-2026.07.06-000196","-","-","50af1f96-adf0-47c2-9307-214da450a12a","ip-10-105-2-123.us-east-2.compute.internal","817254c7-cf60-4364-95f4-0e7898aaa3ee","ip-10-105-2-123.us-east-2.compute.internal",filebeat,"8.19.5",818366959089,"hedgeserv-app-tst","us-east-2a","ami-07893212e83a35c05","i-0f4761bcfaf56eb4d","m6a.2xlarge",aws,"us-east-2",EC2,8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50,"469620122115.dkr.ecr.us-east-2.amazonaws.com/core-shd-ci-us-east-2-ecr-hs-caviar-microservices:1.323.0",containerd,"8.0.0","Jul 6, 2026 @ 15:06:31.344","x86_64",false,"ip-10-105-2-123.us-east-2.compute.internal",ac881b8e16c04e22a7b41e2936722995,"10.105.2.123, fe80::e:2fff:fe47:65df, 169.254.20.25, 172.20.0.10, fe80::ecee:eeff:feee:eeee, 192.168.155.128, fe80::642e:fcff:fea9:9f9e, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","02-0E-2F-47-65-DF, 66-2E-FC-A9-9F-9E, 7E-3A-B8-F1-18-89, EE-EE-EE-EE-EE-EE","ip-10-105-2-123.us-east-2.compute.internal",noble,debian,"6.12.79-101.147.amzn2023.x86_64",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",container,"fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","fixgw-tstvprod","hs-caviar-microservices","1.323.0",true,"1.4835.1",dev,"hs-caviar-microservices-1.323.0",3,caviar,b8966fdcc,caviar,"hs-caviar-microservices","hs-caviar-microservices","75238720-fabf-4ddf-ae0b-4213c20f7875","ip-10-105-2-123.us-east-2.compute.internal",amd64,"m6a.2xlarge",linux,"us-east-2","us-east-2a",01896d79b5a69ed65c4248a0423da7cd,"karpenter-ec2-nodesrupt-nodeclass",false,m,8,amd,3600,10000,true,m6a,6,nitro,32768,3125,2xlarge,default,"on-demand",true,true,"nodisruption-node-pool",true,amd64,"ip-10-105-2-123.us-east-2.compute.internal",linux,karpenter,"m6a.2xlarge","ondemand_no_descheduler","use2-az1","us-east-2","us-east-2a","ip-10-105-2-123.us-east-2.compute.internal","eb7c320c-b44c-424c-8b00-474e93d7518a","192.168.155.180","fixgw-tstvprod-b8966fdcc-fxrf4","4f86caae-fa85-4dee-a890-b960671a54ec","fixgw-tstvprod-b8966fdcc",tstvprod,"N//A",FromAdmin,"N//A","N//A",0,"N//A","N//A","FIX.4.4:UATHSDMCP->UATADROITDMCP",9,"/var/log/containers/fixgw-tstvprod-b8966fdcc-fxrf4_hs-caviar-microservices_fixgw-tstvprod-8992b4f7271bc714d697febd964ac81366fc7930eeb807f4e38c90b250c3ad50.log",INFO,"fixgateway.Service.FixGatewayQFService","2,625,958","[FromAdmin][SessionID: FIX.4.4:UATHSDMCP->UATADROITDMCP] 8=FIX.4.49=006435=034=191749=UATADROITDMCP52=20260706-19:06:2256=UATHSDMCP10=142 ",dotnet,dotnet,1,39,tst,"CAVIAR FIX Gateway",caviar,"1.0.0.0",stdout,729dae9106c9a115d1047180633df065
